,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-02 21:45:00.303999,1.45963828198313e-08,1.5910903715987896e-08,1.605105487624247e-08,1.4897131469208706e-08
2020-01-02 22:00:00.303999,1.438478316719413e-08,1.5697416902761642e-08,1.58460739420299e-08,1.4761210729961385e-08
2020-01-02 22:15:00.303999,1.4431037974488447e-08,1.5616408026148003e-08,1.5771832295841583e-08,1.4581021577051517e-08
2020-01-02 22:30:00.303999,1.4043064204895052e-08,1.514679681073579e-08,1.5303144206624037e-08,1.406505460816164e-08
2020-01-02 22:45:00.303999,1.311044182659072e-08,1.4311385076328197e-08,1.445135094332474e-08,1.3344605039175154e-08
2020-01-02 23:00:00.303999,1.3203052825324627e-08,1.440349506491108e-08,1.4519928771920407e-08,1.3606972297753616e-08
2020-01-02 23:15:00.303999,1.3779266140062075e-08,1.4954720525307243e-08,1.506056938476206e-08,1.4254477391731244e-08
2020-01-02 23:30:00.303999,1.3624753944950625e-08,1.4995068327934313e-08,1.535361021404196e-08,1.41592768883162e-08
2020-01-02 23:45:00.303999,1.2481277997146649e-08,1.4145400230739753e-08,1.4632434218124094e-08,1.3060234547373124e-08
2020-01-03 00:00:00.303999,1.3239490325414877e-08,1.449112816519315e-08,1.4663108702329405e-08,1.3442376353953763e-08
2020-01-03 00:15:00.303999,1.4082434293094636e-08,1.5163980671268856e-08,1.5434344750068372e-08,1.3971889990577924e-08
2020-01-03 00:30:00.303999,1.4696931642903513e-08,1.6008595367046446e-08,1.6355172535458947e-08,1.4814829934453916e-08
2020-01-03 00:45:00.303999,1.3438480042734766e-08,1.4471623813808587e-08,1.4596383555284157e-08,1.3493682473623863e-08
2020-01-03 01:00:00.303999,1.2839753337793135e-08,1.3991215902888264e-08,1.4187149909777925e-08,1.2836648681689014e-08
2020-01-03 01:15:00.303999,1.3958448123538755e-08,1.5049156632855824e-08,1.5186703492158777e-08,1.3923079735726302e-08
